      Date | Open    | High    |  Low    | Close   | Adj Cl… |    Volume
2022-12-28 | 6561.50 | 6572.12 | 6505.67 | 6510.49 | 6510.49 |  40109400
2022-12-29 | 6486.65 | 6577.08 | 6474.73 | 6573.47 | 6573.47 |  41261600
2022-12-30 | 6533.12 | 6540.51 | 6470.64 | 6473.76 | 6473.76 |  42838300
2023-01-02 | 6521.07 | 6601.11 | 6518.21 | 6594.57 | 6594.57 |  47388200
2023-01-03 | 6580.09 | 6696.10 | 6580.09 | 6623.89 | 6623.89 |  73986700
2023-01-04 | 6660.60 | 6780.83 | 6659.83 | 6776.43 | 6776.43 |  94387100
2023-01-05 | 6744.50 | 6792.09 | 6732.04 | 6761.50 | 6761.50 |  71666600
2023-01-06 | 6772.94 | 6860.95 | 6757.46 | 6860.95 | 6860.95 |         0
2023-01-09 | 6861.59 | 6928.43 | 6851.66 | 6907.36 | 6907.36 |  78531000
2023-01-10 | 6882.01 | 6885.44 | 6845.81 | 6869.14 | 6869.14 |  64470300
2023-01-11 | 6879.10 | 6946.67 | 6874.71 | 6924.19 | 6924.19 |  76436500
2023-01-12 | 6947.34 | 7015.70 | 6946.30 | 6975.68 | 6975.68 |  82168400
2023-01-13 | 6989.59 | 7035.82 | 6977.86 | 7023.50 | 7023.50 |  76364900
2023-01-16 | 7036.48 | 7052.52 | 7016.32 | 7043.31 | 7043.31 |  56440600
2023-01-17 | 7036.91 | 7104.90 | 7020.82 | 7077.16 | 7077.16 |  82336900
2023-01-18 | 7073.62 | 7115.20 | 7072.45 | 7083.39 | 7083.39 |  68097000
2023-01-19 | 7047.64 | 7056.14 | 6946.74 | 6951.87 | 6951.87 |  80486000
2023-01-20 | 6996.22 | 7015.96 | 6965.45 | 6995.99 | 6995.99 |  64034900
2023-01-23 | 7014.91 | 7044.51 | 6988.51 | 7032.02 | 7032.02 |  51105500
2023-01-24 | 7053.04 | 7064.69 | 7011.40 | 7050.48 | 7050.48 |  57820900
2023-01-25 | 7057.82 | 7070.84 | 6999.93 | 7043.88 | 7043.88 |  55620400
2023-01-26 | 7095.11 | 7117.53 | 7078.02 | 7095.99 | 7095.99 |  68505600
2023-01-27 | 7085.47 | 7117.48 | 7062.69 | 7097.21 | 7097.21 |  68167800
2023-01-30 | 7054.24 | 7103.66 | 7030.95 | 7082.01 | 7082.01 |  60633400
2023-01-31 | 7075.09 | 7088.97 | 7025.53 | 7082.42 | 7082.42 |  78055900
2023-02-01 | 7087.20 | 7110.21 | 7059.61 | 7077.11 | 7077.11 |  63651600
2023-02-02 | 7110.03 | 7184.69 | 7079.41 | 7166.27 | 7166.27 |  95949900
2023-02-03 | 7136.40 | 7233.94 | 7113.42 | 7233.94 | 7233.94 |  89988400
2023-02-06 | 7181.97 | 7187.27 | 7104.52 | 7137.10 | 7137.10 |  68293300
2023-02-07 | 7145.84 | 7154.51 | 7108.46 | 7132.35 | 7132.35 |  73508000
2023-02-08 | 7181.58 | 7190.86 | 7119.83 | 7119.83 | 7119.83 |  84748800
2023-02-09 | 7179.64 | 7225.88 | 7179.64 | 7188.36 | 7188.36 |  81784900
2023-02-10 | 7165.41 | 7182.92 | 7074.63 | 7129.73 | 7129.73 |  79146100
2023-02-13 | 7147.48 | 7213.94 | 7138.91 | 7208.59 | 7208.59 |  57944800
2023-02-14 | 7225.30 | 7271.48 | 7204.51 | 7213.81 | 7213.81 |  73276800
2023-02-15 | 7206.83 | 7318.78 | 7200.73 | 7300.86 | 7300.86 |  75504300
2023-02-16 | 7346.30 | 7387.29 | 7325.75 | 7366.16 | 7366.16 |  91730300
2023-02-17 | 7311.14 | 7368.00 | 7267.77 | 7347.72 | 7347.72 |  80226800
2023-02-20 | 7361.21 | 7363.41 | 7318.73 | 7335.61 | 7335.61 |  48622700
2023-02-21 | 7319.93 | 7342.68 | 7241.21 | 7308.65 | 7308.65 |  68754800
2023-02-22 | 7282.49 | 7307.82 | 7231.63 | 7299.26 | 7299.26 |  83809200
2023-02-23 | 7309.03 | 7357.68 | 7301.42 | 7317.43 | 7317.43 |  79939200
2023-02-24 | 7359.76 | 7366.07 | 7187.27 | 7187.27 | 7187.27 |  94517800
2023-02-27 | 7243.03 | 7324.03 | 7243.03 | 7295.55 | 7295.55 |  69314300
2023-02-28 | 7253.54 | 7317.98 | 7249.47 | 7267.93 | 7267.93 | 102729300
2023-03-01 | 7279.34 | 7327.29 | 7219.40 | 7234.25 | 7234.25 |  79246600
2023-03-02 | 7176.41 | 7286.24 | 7169.66 | 7284.22 | 7284.22 |  70461500
2023-03-03 | 7313.48 | 7358.04 | 7308.15 | 7348.12 | 7348.12 |         0
2023-03-06 | 7385.75 | 7401.15 | 7349.98 | 7373.21 | 7373.21 |  68683500
2023-03-07 | 7355.87 | 7398.03 | 7336.20 | 7339.27 | 7339.27 |  64092400
2023-03-08 | 7305.92 | 7346.62 | 7305.92 | 7324.76 | 7324.76 |  56907200
2023-03-09 | 7317.43 | 7333.22 | 7274.05 | 7315.88 | 7315.88 |  64735900
2023-03-10 | 7193.37 | 7256.48 | 7166.89 | 7220.67 | 7220.67 |  99781300
2023-03-13 | 7211.44 | 7211.44 | 6979.55 | 7011.50 | 7011.50 | 141250200
2023-03-14 | 7029.22 | 7162.57 | 6989.96 | 7141.57 | 7141.57 | 100862300
2023-03-15 | 7123.20 | 7123.20 | 6861.63 | 6885.71 | 6885.71 | 174797900
2023-03-16 | 6987.63 | 7063.31 | 6876.61 | 7025.72 | 7025.72 | 132832700
2023-03-17 | 7086.10 | 7104.75 | 6895.73 | 6925.40 | 6925.40 | 203828600
2023-03-20 | 6900.90 | 7049.76 | 6796.21 | 7013.14 | 7013.14 |         0
2023-03-21 | 7089.01 | 7150.33 | 7083.81 | 7112.91 | 7112.91 |  94861700
2023-03-22 | 7105.32 | 7157.73 | 7080.18 | 7131.12 | 7131.12 |  65186100
2023-03-23 | 7118.14 | 7149.92 | 7073.50 | 7139.25 | 7139.25 |         0
2023-03-24 | 7108.16 | 7108.66 | 6953.58 | 7015.10 | 7015.10 |         0
2023-03-27 | 7103.53 | 7119.59 | 7039.09 | 7078.27 | 7078.27 |  80202400
2023-03-28 | 7145.66 | 7154.56 | 7066.27 | 7088.34 | 7088.34 |  71634200
2023-03-29 | 7141.05 | 7201.25 | 7125.12 | 7186.99 | 7186.99 |  78047700
2023-03-30 | 7222.69 | 7292.39 | 7222.69 | 7263.37 | 7263.37 |  73846100
2023-03-31 | 7271.19 | 7341.79 | 7264.82 | 7322.39 | 7322.39 |  84335300
2023-04-03 | 7341.69 | 7362.39 | 7332.64 | 7345.96 | 7345.96 |  64074600
2023-04-04 | 7375.79 | 7399.59 | 7344.34 | 7344.96 | 7344.96 |  66324100
2023-04-05 | 7350.03 | 7359.40 | 7300.33 | 7316.30 | 7316.30 |  76911000
2023-04-06 | 7328.57 | 7344.34 | 7312.61 | 7324.75 | 7324.75 |  67271300
2023-04-11 | 7381.77 | 7403.67 | 7370.09 | 7390.28 | 7390.28 |  73186100
2023-04-12 | 7396.81 | 7463.67 | 7379.79 | 7396.94 | 7396.94 |  63577700
2023-04-13 | 7450.76 | 7485.59 | 7450.76 | 7480.83 | 7480.83 |  59146200
2023-04-14 | 7500.77 | 7533.41 | 7491.43 | 7519.61 | 7519.61 |  71857700
2023-04-17 | 7535.39 | 7552.00 | 7498.07 | 7498.18 | 7498.18 |  67745800
2023-04-18 | 7509.00 | 7559.35 | 7509.00 | 7533.63 | 7533.63 |  67638400
2023-04-19 | 7530.54 | 7558.95 | 7513.77 | 7549.44 | 7549.44 |         0
2023-04-20 | 7541.68 | 7546.07 | 7506.92 | 7538.71 | 7538.71 |  72892900
2023-04-21 | 7551.50 | 7577.00 | 7518.32 | 7577.00 | 7577.00 |  73188400
2023-04-24 | 7545.60 | 7581.26 | 7545.60 | 7573.86 | 7573.86 |  63568000
2023-04-25 | 7528.15 | 7541.72 | 7504.26 | 7531.61 | 7531.61 |  73945200
2023-04-26 | 7496.48 | 7508.13 | 7427.53 | 7466.66 | 7466.66 |  91913500
2023-04-27 | 7450.10 | 7507.26 | 7446.66 | 7483.84 | 7483.84 |  78104400
2023-04-28 | 7498.62 | 7505.05 | 7403.20 | 7491.50 | 7491.50 |  87006000
2023-05-02 | 7466.82 | 7505.92 | 7374.06 | 7383.20 | 7383.20 |  83037300
2023-05-03 | 7410.56 | 7445.95 | 7395.82 | 7403.83 | 7403.83 |  61108100
2023-05-04 | 7381.40 | 7393.02 | 7316.14 | 7340.77 | 7340.77 |  79974300
2023-05-05 | 7388.01 | 7437.60 | 7354.60 | 7432.93 | 7432.93 |  70692800
2023-05-08 | 7427.96 | 7456.46 | 7416.22 | 7440.91 | 7440.91 |  46786900
2023-05-09 | 7415.01 | 7419.90 | 7358.45 | 7397.17 | 7397.17 |  63457500
2023-05-10 | 7403.62 | 7416.32 | 7337.66 | 7361.20 | 7361.20 |  75389600
2023-05-11 | 7383.58 | 7436.94 | 7333.92 | 7381.78 | 7381.78 |         0
2023-05-12 | 7420.41 | 7463.70 | 7395.60 | 7414.85 | 7414.85 |         0
2023-05-15 | 7443.38 | 7455.63 | 7397.86 | 7418.21 | 7418.21 |  48638700
2023-05-16 | 7394.85 | 7427.57 | 7377.81 | 7406.01 | 7406.01 |  61261800
2023-05-17 | 7378.83 | 7422.58 | 7354.54 | 7399.44 | 7399.44 |  57783800
2023-05-18 | 7440.75 | 7481.78 | 7426.39 | 7446.89 | 7446.89 |  59991600
2023-05-19 | 7469.78 | 7523.56 | 7463.96 | 7491.96 | 7491.96 |  67973200
2023-05-22 | 7467.93 | 7493.38 | 7452.69 | 7478.16 | 7478.16 |  57439200
2023-05-23 | 7457.18 | 7459.37 | 7378.71 | 7378.71 | 7378.71 |  65786700
2023-05-24 | 7306.14 | 7308.59 | 7223.58 | 7253.46 | 7253.46 |  77511200
2023-05-25 | 7261.05 | 7261.05 | 7197.40 | 7229.27 | 7229.27 |  59437600
2023-05-26 | 7256.50 | 7334.31 | 7208.44 | 7319.18 | 7319.18 |  58221500
2023-05-29 | 7352.93 | 7356.57 | 7292.11 | 7303.81 | 7303.81 |  33459400
2023-05-30 | 7279.88 | 7296.38 | 7195.38 | 7209.75 | 7209.75 |  69222900
2023-05-31 | 7136.17 | 7185.13 | 7083.60 | 7098.70 | 7098.70 | 214675800
2023-06-01 | 7139.39 | 7171.60 | 7090.46 | 7137.43 | 7137.43 |  58144900
2023-06-02 | 7181.80 | 7278.00 | 7179.31 | 7270.69 | 7270.69 |  71138500
2023-06-05 | 7294.81 | 7294.81 | 7193.37 | 7200.91 | 7200.91 |  54498100
2023-06-06 | 7189.63 | 7219.37 | 7175.60 | 7209.00 | 7209.00 |  53479000
2023-06-07 | 7198.24 | 7227.59 | 7170.94 | 7202.79 | 7202.79 |  50824500
2023-06-08 | 7196.22 | 7236.15 | 7184.19 | 7222.15 | 7222.15 |  51059700
2023-06-09 | 7230.95 | 7239.52 | 7185.26 | 7213.14 | 7213.14 |         0
2023-06-12 | 7250.15 | 7283.33 | 7237.85 | 7250.35 | 7250.35 |  56911400
2023-06-13 | 7290.31 | 7308.00 | 7244.42 | 7290.80 | 7290.80 |  65501800
2023-06-14 | 7290.94 | 7358.99 | 7288.46 | 7328.53 | 7328.53 |  66153600
2023-06-15 | 7304.97 | 7313.47 | 7246.33 | 7290.91 | 7290.91 |  60422800
2023-06-16 | 7312.07 | 7403.88 | 7297.73 | 7388.65 | 7388.65 | 170731900
2023-06-19 | 7353.31 | 7362.44 | 7302.63 | 7314.05 | 7314.05 |         0
2023-06-20 | 7303.24 | 7322.57 | 7281.12 | 7294.17 | 7294.17 |  55853400
2023-06-21 | 7273.89 | 7297.85 | 7246.86 | 7260.97 | 7260.97 |  48414000
2023-06-22 | 7194.26 | 7206.89 | 7145.06 | 7203.28 | 7203.28 |  53704500
2023-06-23 | 7165.38 | 7193.78 | 7128.64 | 7163.42 | 7163.42 |  51938700
2023-06-26 | 7175.88 | 7203.46 | 7105.72 | 7184.35 | 7184.35 |  52606600
2023-06-27 | 7212.83 | 7236.21 | 7161.72 | 7215.58 | 7215.58 |  49886400
2023-06-28 | 7250.68 | 7292.89 | 7250.68 | 7286.32 | 7286.32 |  53588400
2023-06-29 | 7295.76 | 7349.18 | 7288.65 | 7312.73 | 7312.73 |  60930900
2023-06-30 | 7339.89 | 7419.36 | 7337.28 | 7400.06 | 7400.06 |         0
2023-07-03 | 7415.17 | 7426.60 | 7386.70 | 7386.70 | 7386.70 |  46756600
2023-07-04 | 7390.91 | 7401.46 | 7368.97 | 7369.93 | 7369.93 |  38120100
2023-07-05 | 7327.78 | 7352.12 | 7294.60 | 7310.81 | 7310.81 |  60271900
2023-07-06 | 7239.90 | 7240.20 | 7065.26 | 7082.29 | 7082.29 |  83220200
2023-07-07 | 7098.75 | 7151.07 | 7052.77 | 7111.88 | 7111.88 |  55691900
2023-07-10 | 7082.46 | 7173.65 | 7082.46 | 7143.69 | 7143.69 |  41303800
2023-07-11 | 7176.18 | 7244.96 | 7172.14 | 7220.01 | 7220.01 |  43936800
2023-07-12 | 7241.06 | 7348.06 | 7231.33 | 7333.01 | 7333.01 |  60353600
2023-07-13 | 7346.56 | 7409.01 | 7335.61 | 7369.80 | 7369.80 |  53762900
2023-07-14 | 7353.92 | 7403.15 | 7353.92 | 7374.54 | 7374.54 |  38957900
2023-07-17 | 7314.17 | 7332.50 | 7268.73 | 7291.66 | 7291.66 |  35648100
2023-07-18 | 7280.19 | 7326.72 | 7275.52 | 7319.18 | 7319.18 |  36847300
2023-07-19 | 7369.80 | 7382.89 | 7317.54 | 7326.94 | 7326.94 |  44834900
2023-07-20 | 7302.22 | 7391.45 | 7301.12 | 7384.91 | 7384.91 |  52025800
2023-07-21 | 7389.51 | 7433.31 | 7379.62 | 7432.77 | 7432.77 |  50212100
2023-07-24 | 7405.66 | 7435.93 | 7390.82 | 7427.31 | 7427.31 |         0
2023-07-25 | 7449.94 | 7450.37 | 7401.83 | 7415.45 | 7415.45 |  46585200
2023-07-26 | 7363.54 | 7369.07 | 7251.02 | 7315.07 | 7315.07 |  61674900
2023-07-27 | 7358.66 | 7477.11 | 7340.03 | 7465.24 | 7465.24 |  81038100
2023-07-28 | 7449.20 | 7498.94 | 7416.20 | 7476.47 | 7476.47 |  68278600
2023-07-31 | 7473.12 | 7526.05 | 7464.65 | 7497.78 | 7497.78 |  60786100
2023-08-01 | 7478.10 | 7499.53 | 7403.16 | 7406.08 | 7406.08 |  53827600
2023-08-02 | 7312.91 | 7377.01 | 7287.04 | 7312.84 | 7312.84 |  66100000
2023-08-03 | 7256.06 | 7271.83 | 7213.87 | 7260.53 | 7260.53 |  70017100
2023-08-04 | 7286.98 | 7323.19 | 7244.19 | 7315.07 | 7315.07 |  67381300
2023-08-07 | 7290.37 | 7330.24 | 7269.48 | 7319.76 | 7319.76 |  40392600
2023-08-08 | 7271.05 | 7325.73 | 7219.12 | 7269.47 | 7269.47 |  59934000
2023-08-09 | 7351.02 | 7381.38 | 7317.38 | 7322.04 | 7322.04 |  49539900
2023-08-10 | 7373.55 | 7464.79 | 7368.95 | 7433.62 | 7433.62 |  55462200
2023-08-11 | 7391.25 | 7406.89 | 7317.76 | 7340.19 | 7340.19 |  45994600
2023-08-14 | 7326.78 | 7371.93 | 7309.94 | 7348.84 | 7348.84 |  37852500
2023-08-15 | 7355.08 | 7357.71 | 7236.56 | 7267.70 | 7267.70 |  36007600
2023-08-16 | 7246.73 | 7301.11 | 7241.10 | 7260.25 | 7260.25 |  35669800
2023-08-17 | 7229.06 | 7261.90 | 7183.50 | 7191.74 | 7191.74 |  44487100
2023-08-18 | 7163.21 | 7172.99 | 7092.72 | 7164.11 | 7164.11 |  49419000
2023-08-21 | 7165.07 | 7259.32 | 7165.07 | 7198.06 | 7198.06 |  39845700
2023-08-22 | 7227.10 | 7293.63 | 7223.07 | 7240.88 | 7240.88 |  39824300
2023-08-23 | 7265.98 | 7295.36 | 7224.07 | 7246.62 | 7246.62 |  39128000
2023-08-24 | 7309.61 | 7343.77 | 7210.00 | 7214.46 | 7214.46 |  37453800
2023-08-25 | 7199.59 | 7287.56 | 7196.84 | 7229.60 | 7229.60 |  32957800
2023-08-28 | 7294.34 | 7340.35 | 7261.50 | 7324.71 | 7324.71 |  35231600
2023-08-29 | 7345.57 | 7378.05 | 7322.45 | 7373.43 | 7373.43 |  47511000
2023-08-30 | 7396.14 | 7405.45 | 7321.35 | 7364.40 | 7364.40 |  37841600
2023-08-31 | 7372.65 | 7386.95 | 7316.70 | 7316.70 | 7316.70 |  97985800
2023-09-01 | 7310.68 | 7358.53 | 7294.49 | 7296.77 | 7296.77 |  45903600
2023-09-04 | 7332.20 | 7358.89 | 7267.25 | 7279.51 | 7279.51 |  34351600
2023-09-05 | 7241.20 | 7288.35 | 7183.80 | 7254.72 | 7254.72 |  51494100
2023-09-06 | 7217.44 | 7221.44 | 7168.84 | 7194.09 | 7194.09 |  50998000
2023-09-07 | 7165.98 | 7240.72 | 7165.98 | 7196.10 | 7196.10 |  50965400
2023-09-08 | 7219.91 | 7246.74 | 7136.56 | 7240.77 | 7240.77 |  45098500
2023-09-11 | 7275.37 | 7316.50 | 7253.65 | 7278.27 | 7278.27 |  45367500
2023-09-12 | 7290.62 | 7297.87 | 7241.99 | 7252.88 | 7252.88 |  49023200
2023-09-13 | 7224.62 | 7249.34 | 7184.56 | 7222.57 | 7222.57 |  53756100
2023-09-14 | 7216.08 | 7323.68 | 7184.25 | 7308.67 | 7308.67 |  68698900
2023-09-15 | 7381.32 | 7435.36 | 7366.21 | 7378.82 | 7378.82 |         0
2023-09-18 | 7353.55 | 7353.55 | 7255.03 | 7276.14 | 7276.14 |  73474400
2023-09-19 | 7250.05 | 7306.02 | 7247.02 | 7282.12 | 7282.12 |  53260300
2023-09-20 | 7278.92 | 7351.29 | 7272.68 | 7330.79 | 7330.79 |  58755900
2023-09-21 | 7252.41 | 7270.06 | 7199.11 | 7213.90 | 7213.90 |  60321000
2023-09-22 | 7157.39 | 7203.97 | 7133.65 | 7184.82 | 7184.82 |  53604800
2023-09-25 | 7157.23 | 7199.95 | 7087.63 | 7123.88 | 7123.88 |  50383800
2023-09-26 | 7083.86 | 7095.46 | 7033.83 | 7074.02 | 7074.02 |  49374400
2023-09-27 | 7070.39 | 7106.37 | 7053.11 | 7071.79 | 7071.79 |  52633000
2023-09-28 | 7068.03 | 7117.33 | 7042.74 | 7116.24 | 7116.24 |  53878800
2023-09-29 | 7152.30 | 7204.96 | 7135.06 | 7135.06 | 7135.06 |  62306100
2023-10-02 | 7164.05 | 7197.00 | 7035.65 | 7068.16 | 7068.16 |         0
2023-10-03 | 7031.59 | 7075.49 | 6989.77 | 6997.05 | 6997.05 |  60270400
2023-10-04 | 6959.52 | 7050.69 | 6948.03 | 6996.73 | 6996.73 |  53552300
2023-10-05 | 7009.82 | 7025.50 | 6970.59 | 6998.25 | 6998.25 |  62848100
2023-10-06 | 7022.07 | 7064.44 | 6981.49 | 7060.15 | 7060.15 |  60655400
2023-10-09 | 7041.38 | 7057.81 | 6980.33 | 7021.40 | 7021.40 |  52188000
2023-10-10 | 7086.72 | 7170.32 | 7085.13 | 7162.43 | 7162.43 |  62230600
2023-10-11 | 7090.18 | 7166.50 | 7080.01 | 7131.21 | 7131.21 |  59889100
2023-10-12 | 7175.77 | 7182.30 | 7097.53 | 7104.53 | 7104.53 |  51297700
2023-10-13 | 7097.15 | 7108.76 | 6997.48 | 7003.53 | 7003.53 |  67408900
2023-10-16 | 7029.75 | 7048.34 | 6963.02 | 7022.19 | 7022.19 |  51422100
2023-10-17 | 7016.25 | 7051.18 | 6969.07 | 7029.70 | 7029.70 |  44928500
2023-10-18 | 7021.13 | 7045.18 | 6954.10 | 6965.99 | 6965.99 |  49961000
2023-10-19 | 6918.08 | 6938.31 | 6875.77 | 6921.37 | 6921.37 |  62442600
2023-10-20 | 6850.13 | 6880.64 | 6816.17 | 6816.22 | 6816.22 |         0
2023-10-23 | 6820.25 | 6855.93 | 6773.82 | 6850.47 | 6850.47 |  53038700
2023-10-24 | 6865.10 | 6909.08 | 6833.91 | 6893.65 | 6893.65 |  58807000
2023-10-25 | 6859.69 | 6927.27 | 6846.51 | 6915.07 | 6915.07 |  69113800
2023-10-26 | 6835.53 | 6915.24 | 6825.59 | 6888.96 | 6888.96 |  71582200
2023-10-27 | 6898.98 | 6898.98 | 6784.62 | 6795.38 | 6795.38 |  68755200
2023-10-30 | 6826.95 | 6854.60 | 6809.84 | 6825.07 | 6825.07 |  59561000
2023-10-31 | 6840.73 | 6903.20 | 6831.67 | 6885.65 | 6885.65 |  66344100
2023-11-01 | 6914.32 | 6954.84 | 6873.55 | 6932.63 | 6932.63 |  50434500
2023-11-02 | 6991.45 | 7097.39 | 6982.04 | 7060.69 | 7060.69 |  67508200
2023-11-03 | 7084.51 | 7086.71 | 7046.86 | 7047.50 | 7047.50 |  67586800
2023-11-06 | 7066.18 | 7069.66 | 7006.53 | 7013.73 | 7013.73 |  49088200
2023-11-07 | 6970.66 | 7011.79 | 6963.88 | 6986.23 | 6986.23 |  55272500
2023-11-08 | 6951.48 | 7068.04 | 6950.95 | 7034.16 | 7034.16 |  52404100
2023-11-09 | 7043.88 | 7122.51 | 7025.61 | 7113.66 | 7113.66 |  54999000
2023-11-10 | 7079.40 | 7083.12 | 7006.09 | 7045.04 | 7045.04 |         0
2023-11-13 | 7069.88 | 7103.67 | 7056.09 | 7087.06 | 7087.06 |  48080100
2023-11-14 | 7098.72 | 7207.77 | 7083.23 | 7185.68 | 7185.68 |  65725700
2023-11-15 | 7214.69 | 7245.37 | 7198.91 | 7209.61 | 7209.61 |  73269900
2023-11-16 | 7203.96 | 7210.01 | 7168.40 | 7168.40 | 7168.40 |  53810200
2023-11-17 | 7196.69 | 7246.72 | 7196.69 | 7233.91 | 7233.91 |  63665900
2023-11-20 | 7242.40 | 7267.04 | 7236.02 | 7246.93 | 7246.93 |  41813900
2023-11-21 | 7231.04 | 7248.06 | 7214.39 | 7229.45 | 7229.45 |  39932500
2023-11-22 | 7252.01 | 7274.77 | 7243.83 | 7260.73 | 7260.73 |  40263400
2023-11-23 | 7274.25 | 7285.29 | 7263.67 | 7277.93 | 7277.93 |  31465600
2023-11-24 | 7275.00 | 7298.91 | 7268.58 | 7292.80 | 7292.80 |  37987800
2023-11-27 | 7292.91 | 7307.67 | 7265.49 | 7265.49 | 7265.49 |  38503700
2023-11-28 | 7230.74 | 7253.42 | 7213.74 | 7250.13 | 7250.13 |  42470600
2023-11-29 | 7241.41 | 7296.40 | 7241.41 | 7267.64 | 7267.64 |  53866700
2023-11-30 | 7276.87 | 7321.47 | 7255.04 | 7310.77 | 7310.77 | 126882100
2023-12-01 | 7336.55 | 7360.10 | 7313.19 | 7346.15 | 7346.15 |  53497400
2023-12-04 | 7331.80 | 7354.32 | 7313.71 | 7332.59 | 7332.59 |  46578000
2023-12-05 | 7320.49 | 7392.64 | 7320.49 | 7386.99 | 7386.99 |  57280900
2023-12-06 | 7400.21 | 7455.00 | 7384.99 | 7435.99 | 7435.99 |  60289800
2023-12-07 | 7424.82 | 7436.95 | 7415.66 | 7428.52 | 7428.52 |  52251300
2023-12-08 | 7441.00 | 7545.68 | 7437.97 | 7526.55 | 7526.55 |  59298200
2023-12-11 | 7534.23 | 7559.95 | 7527.58 | 7551.53 | 7551.53 |  50140300
2023-12-12 | 7557.32 | 7582.47 | 7542.53 | 7543.55 | 7543.55 |  51465600
2023-12-13 | 7542.10 | 7579.25 | 7529.11 | 7531.22 | 7531.22 |  62227400
2023-12-14 | 7626.54 | 7653.99 | 7547.00 | 7575.85 | 7575.85 |  91147700
2023-12-15 | 7607.92 | 7641.91 | 7587.68 | 7596.91 | 7596.91 | 134492900
2023-12-18 | 7563.31 | 7580.64 | 7548.18 | 7568.86 | 7568.86 |  53706600
2023-12-19 | 7560.57 | 7579.86 | 7553.08 | 7574.67 | 7574.67 |  48691300
2023-12-20 | 7595.25 | 7604.96 | 7552.29 | 7583.43 | 7583.43 |  43864700
2023-12-21 | 7557.16 | 7574.71 | 7537.81 | 7571.40 | 7571.40 |  36202800
2023-12-22 | 7560.97 | 7589.00 | 7557.58 | 7568.82 | 7568.82 |  31755700
2023-12-27 | 7580.97 | 7603.27 | 7560.54 | 7571.82 | 7571.82 |  31599200
2023-12-28 | 7591.85 | 7593.96 | 7531.71 | 7535.16 | 7535.16 |  31277400
2023-12-29 | 7547.53 | 7569.92 | 7530.93 | 7543.18 | 7543.18 |  27796000
2024-01-02 | 7577.33 | 7610.10 | 7482.06 | 7530.86 | 7530.86 |  43443100
2024-01-03 | 7522.81 | 7532.60 | 7380.06 | 7411.86 | 7411.86 |  63685500
2024-01-04 | 7419.85 | 7455.37 | 7410.18 | 7450.63 | 7450.63 |  51878000
2024-01-05 | 7398.40 | 7441.10 | 7350.30 | 7420.69 | 7420.69 |  43819900
2024-01-08 | 7406.24 | 7451.17 | 7376.20 | 7450.24 | 7450.24 |  37426500
2024-01-09 | 7457.26 | 7460.18 | 7400.62 | 7426.62 | 7426.62 |  45159400
2024-01-10 | 7428.26 | 7454.32 | 7409.53 | 7426.08 | 7426.08 |  43697000
2024-01-11 | 7466.11 | 7479.42 | 7382.88 | 7387.62 | 7387.62 |  57821000
2024-01-12 | 7412.68 | 7478.66 | 7408.46 | 7465.14 | 7465.14 |  50299100
2024-01-15 | 7467.80 | 7479.27 | 7401.07 | 7411.68 | 7411.68 |  40568900
2024-01-16 | 7364.11 | 7399.29 | 7343.52 | 7398.00 | 7398.00 |  49822800
2024-01-17 | 7313.26 | 7323.25 | 7281.10 | 7318.69 | 7318.69 |  59431200
2024-01-18 | 7346.71 | 7409.64 | 7326.45 | 7401.35 | 7401.35 |  51151100
2024-01-19 | 7446.82 | 7446.82 | 7350.68 | 7371.64 | 7371.64 |  51572100
2024-01-22 | 7436.61 | 7453.21 | 7390.68 | 7413.25 | 7413.25 |  47900000
2024-01-23 | 7449.38 | 7449.38 | 7373.22 | 7388.04 | 7388.04 |  50061200
2024-01-24 | 7414.76 | 7466.92 | 7403.87 | 7455.64 | 7455.64 |  58529300
2024-01-25 | 7448.05 | 7466.27 | 7410.89 | 7464.20 | 7464.20 |  48432800
2024-01-26 | 7555.05 | 7645.74 | 7553.65 | 7634.14 | 7634.14 |  67454400
2024-01-29 | 7643.04 | 7649.19 | 7620.53 | 7640.81 | 7640.81 |  55590300
2024-01-30 | 7660.65 | 7686.03 | 7644.73 | 7677.47 | 7677.47 |  49655300
2024-01-31 | 7691.66 | 7702.95 | 7653.45 | 7656.75 | 7656.75 |  66991100
2024-02-01 | 7590.15 | 7620.93 | 7570.07 | 7588.75 | 7588.75 |  73997400
2024-02-02 | 7624.45 | 7644.13 | 7588.50 | 7592.26 | 7592.26 |  54022500
2024-02-05 | 7591.77 | 7606.12 | 7558.23 | 7589.96 | 7589.96 |  51727200
2024-02-06 | 7634.19 | 7641.63 | 7592.09 | 7638.97 | 7638.97 |  56890100
2024-02-07 | 7632.84 | 7652.85 | 7610.18 | 7611.26 | 7611.26 |  62951100
2024-02-08 | 7628.60 | 7685.46 | 7607.46 | 7665.63 | 7665.63 |  76648600
2024-02-09 | 7652.45 | 7668.19 | 7617.74 | 7647.52 | 7647.52 |  65846200
2024-02-12 | 7674.14 | 7693.08 | 7663.38 | 7689.80 | 7689.80 |  54098400
2024-02-13 | 7689.05 | 7691.19 | 7598.02 | 7625.31 | 7625.31 |  61423400
2024-02-14 | 7610.06 | 7681.03 | 7610.06 | 7677.35 | 7677.35 |  53510400
2024-02-15 | 7724.49 | 7752.35 | 7724.49 | 7743.42 | 7743.42 |  70689400
